Year,Continent ID,Continent,Country ID,Country,Flow ID,Flow,Petroleum ID,Petroleum,Trade Value
1993,af,África,ago,Angola,1,Importaciones,1,Petroleras,22000
1993,af,África,ago,Angola,1,Importaciones,2,No Petroleras,88000
1993,af,África,ago,Angola,2,Exportaciones,1,Petroleras,0
1993,af,África,ago,Angola,2,Exportaciones,2,No Petroleras,7000
1993,af,África,bdi,Burundi,1,Importaciones,1,Petroleras,0
1993,af,África,bdi,Burundi,1,Importaciones,2,No Petroleras,0
1993,af,África,bdi,Burundi,2,Exportaciones,1,Petroleras,0
1993,af,África,bdi,Burundi,2,Exportaciones,2,No Petroleras,0
1993,af,África,ben,Benin,1,Importaciones,1,Petroleras,0
1993,af,África,ben,Benin,1,Importaciones,2,No Petroleras,5735000
1993,af,África,ben,Benin,2,Exportaciones,1,Petroleras,0
1993,af,África,ben,Benin,2,Exportaciones,2,No Petroleras,53000
1993,af,África,bfa,Burkina Faso,1,Importaciones,1,Petroleras,0
1993,af,África,bfa,Burkina Faso,1,Importaciones,2,No Petroleras,599000
1993,af,África,bfa,Burkina Faso,2,Exportaciones,1,Petroleras,0
1993,af,África,bfa,Burkina Faso,2,Exportaciones,2,No Petroleras,0
1993,af,África,bwa,Botswana,1,Importaciones,1,Petroleras,0
1993,af,África,bwa,Botswana,1,Importaciones,2,No Petroleras,151000
1993,af,África,bwa,Botswana,2,Exportaciones,1,Petroleras,0
1993,af,África,bwa,Botswana,2,Exportaciones,2,No Petroleras,0
1993,af,África,caf,República Centroafricana,1,Importaciones,1,Petroleras,0
1993,af,África,caf,República Centroafricana,1,Importaciones,2,No Petroleras,48000
1993,af,África,caf,República Centroafricana,2,Exportaciones,1,Petroleras,0
1993,af,África,caf,República Centroafricana,2,Exportaciones,2,No Petroleras,82000
1993,af,África,civ,Côte d'Ivoire,1,Importaciones,1,Petroleras,0
1993,af,África,civ,Côte d'Ivoire,1,Importaciones,2,No Petroleras,1032000
1993,af,África,civ,Côte d'Ivoire,2,Exportaciones,1,Petroleras,0
1993,af,África,civ,Côte d'Ivoire,2,Exportaciones,2,No Petroleras,518000
1993,af,África,cmr,Camerún,1,Importaciones,1,Petroleras,0
1993,af,África,cmr,Camerún,1,Importaciones,2,No Petroleras,2735000
1993,af,África,cmr,Camerún,2,Exportaciones,1,Petroleras,0
1993,af,África,cmr,Camerún,2,Exportaciones,2,No Petroleras,45000
1993,af,África,cod,"Congo, República Democrática del",1,Importaciones,1,Petroleras,0
1993,af,África,cod,"Congo, República Democrática del",1,Importaciones,2,No Petroleras,284000
1993,af,África,cod,"Congo, República Democrática del",2,Exportaciones,1,Petroleras,0
1993,af,África,cod,"Congo, República Democrática del",2,Exportaciones,2,No Petroleras,0
1993,af,África,com,Comoras,1,Importaciones,1,Petroleras,0
1993,af,África,com,Comoras,1,Importaciones,2,No Petroleras,1000
1993,af,África,com,Comoras,2,Exportaciones,1,Petroleras,0
1993,af,África,com,Comoras,2,Exportaciones,2,No Petroleras,0
1993,af,África,cpv,Cabo Verde,1,Importaciones,1,Petroleras,0
1993,af,África,cpv,Cabo Verde,1,Importaciones,2,No Petroleras,14000
1993,af,África,cpv,Cabo Verde,2,Exportaciones,1,Petroleras,0
1993,af,África,cpv,Cabo Verde,2,Exportaciones,2,No Petroleras,43000
1993,af,África,dji,Djibouti,1,Importaciones,1,Petroleras,0
1993,af,África,dji,Djibouti,1,Importaciones,2,No Petroleras,0
1993,af,África,dji,Djibouti,2,Exportaciones,1,Petroleras,0
1993,af,África,dji,Djibouti,2,Exportaciones,2,No Petroleras,0
1993,af,África,dza,Argelia,1,Importaciones,1,Petroleras,0
1993,af,África,dza,Argelia,1,Importaciones,2,No Petroleras,43000
1993,af,África,dza,Argelia,2,Exportaciones,1,Petroleras,7000
1993,af,África,dza,Argelia,2,Exportaciones,2,No Petroleras,169000
1993,af,África,egy,Egipto,1,Importaciones,1,Petroleras,0
1993,af,África,egy,Egipto,1,Importaciones,2,No Petroleras,872000
1993,af,África,egy,Egipto,2,Exportaciones,1,Petroleras,0
1993,af,África,egy,Egipto,2,Exportaciones,2,No Petroleras,5611000
1993,af,África,eri,Eritrea,1,Importaciones,1,Petroleras,0
1993,af,África,eri,Eritrea,1,Importaciones,2,No Petroleras,0
1993,af,África,eri,Eritrea,2,Exportaciones,1,Petroleras,0
1993,af,África,eri,Eritrea,2,Exportaciones,2,No Petroleras,0
1993,af,África,esh,Sahara Occidental,1,Importaciones,1,Petroleras,0
1993,af,África,esh,Sahara Occidental,1,Importaciones,2,No Petroleras,0
1993,af,África,esh,Sahara Occidental,2,Exportaciones,1,Petroleras,0
1993,af,África,esh,Sahara Occidental,2,Exportaciones,2,No Petroleras,0
1993,af,África,eth,Etiopía,1,Importaciones,1,Petroleras,0
1993,af,África,eth,Etiopía,1,Importaciones,2,No Petroleras,416000
1993,af,África,eth,Etiopía,2,Exportaciones,1,Petroleras,0
1993,af,África,eth,Etiopía,2,Exportaciones,2,No Petroleras,496000
1993,af,África,gab,Gabón,1,Importaciones,1,Petroleras,0
1993,af,África,gab,Gabón,1,Importaciones,2,No Petroleras,7045000
1993,af,África,gab,Gabón,2,Exportaciones,1,Petroleras,0
1993,af,África,gab,Gabón,2,Exportaciones,2,No Petroleras,0
1993,af,África,gha,Ghana,1,Importaciones,1,Petroleras,0
1993,af,África,gha,Ghana,1,Importaciones,2,No Petroleras,278000
1993,af,África,gha,Ghana,2,Exportaciones,1,Petroleras,5000
1993,af,África,gha,Ghana,2,Exportaciones,2,No Petroleras,291000
1993,af,África,gin,Guinea,1,Importaciones,1,Petroleras,0
1993,af,África,gin,Guinea,1,Importaciones,2,No Petroleras,1000
1993,af,África,gin,Guinea,2,Exportaciones,1,Petroleras,0
1993,af,África,gin,Guinea,2,Exportaciones,2,No Petroleras,0
1993,af,África,gmb,Gambia,1,Importaciones,1,Petroleras,0
1993,af,África,gmb,Gambia,1,Importaciones,2,No Petroleras,30000
1993,af,África,gmb,Gambia,2,Exportaciones,1,Petroleras,0
1993,af,África,gmb,Gambia,2,Exportaciones,2,No Petroleras,0
1993,af,África,gnb,Guinea-Bissau,1,Importaciones,1,Petroleras,0
1993,af,África,gnb,Guinea-Bissau,1,Importaciones,2,No Petroleras,0
1993,af,África,gnb,Guinea-Bissau,2,Exportaciones,1,Petroleras,0
1993,af,África,gnb,Guinea-Bissau,2,Exportaciones,2,No Petroleras,69000
1993,af,África,gnq,Guinea Ecuatorial,1,Importaciones,1,Petroleras,0
1993,af,África,gnq,Guinea Ecuatorial,1,Importaciones,2,No Petroleras,0
1993,af,África,gnq,Guinea Ecuatorial,2,Exportaciones,1,Petroleras,0
1993,af,África,gnq,Guinea Ecuatorial,2,Exportaciones,2,No Petroleras,0
1993,af,África,ken,Kenia,1,Importaciones,1,Petroleras,0
1993,af,África,ken,Kenia,1,Importaciones,2,No Petroleras,292000
1993,af,África,ken,Kenia,2,Exportaciones,1,Petroleras,0
1993,af,África,ken,Kenia,2,Exportaciones,2,No Petroleras,23000
1993,af,África,lbr,Liberia,1,Importaciones,1,Petroleras,0
1993,af,África,lbr,Liberia,1,Importaciones,2,No Petroleras,1217000
1993,af,África,lbr,Liberia,2,Exportaciones,1,Petroleras,805000
1993,af,África,lbr,Liberia,2,Exportaciones,2,No Petroleras,68000
1993,af,África,lby,Libia,1,Importaciones,1,Petroleras,0
1993,af,África,lby,Libia,1,Importaciones,2,No Petroleras,1518000
1993,af,África,lby,Libia,2,Exportaciones,1,Petroleras,0
1993,af,África,lby,Libia,2,Exportaciones,2,No Petroleras,0
1993,af,África,lso,Lesotho,1,Importaciones,1,Petroleras,0
1993,af,África,lso,Lesotho,1,Importaciones,2,No Petroleras,215000
1993,af,África,lso,Lesotho,2,Exportaciones,1,Petroleras,0
1993,af,África,lso,Lesotho,2,Exportaciones,2,No Petroleras,0
1993,af,África,mar,Marruecos,1,Importaciones,1,Petroleras,0
1993,af,África,mar,Marruecos,1,Importaciones,2,No Petroleras,46516000
1993,af,África,mar,Marruecos,2,Exportaciones,1,Petroleras,72000
1993,af,África,mar,Marruecos,2,Exportaciones,2,No Petroleras,3131000
1993,af,África,mdg,Madagascar,1,Importaciones,1,Petroleras,0
1993,af,África,mdg,Madagascar,1,Importaciones,2,No Petroleras,0
1993,af,África,mdg,Madagascar,2,Exportaciones,1,Petroleras,0
1993,af,África,mdg,Madagascar,2,Exportaciones,2,No Petroleras,3000
1993,af,África,mli,Malí,1,Importaciones,1,Petroleras,0
1993,af,África,mli,Malí,1,Importaciones,2,No Petroleras,1939000
1993,af,África,mli,Malí,2,Exportaciones,1,Petroleras,0
1993,af,África,mli,Malí,2,Exportaciones,2,No Petroleras,0
1993,af,África,moz,Mozambique,1,Importaciones,1,Petroleras,0
1993,af,África,moz,Mozambique,1,Importaciones,2,No Petroleras,27000
1993,af,África,moz,Mozambique,2,Exportaciones,1,Petroleras,0
1993,af,África,moz,Mozambique,2,Exportaciones,2,No Petroleras,2000
1993,af,África,mrt,Mauritania,1,Importaciones,1,Petroleras,0
1993,af,África,mrt,Mauritania,1,Importaciones,2,No Petroleras,33000
1993,af,África,mrt,Mauritania,2,Exportaciones,1,Petroleras,0
1993,af,África,mrt,Mauritania,2,Exportaciones,2,No Petroleras,0
1993,af,África,mus,Mauricio,1,Importaciones,1,Petroleras,0
1993,af,África,mus,Mauricio,1,Importaciones,2,No Petroleras,0
1993,af,África,mus,Mauricio,2,Exportaciones,1,Petroleras,19000
1993,af,África,mus,Mauricio,2,Exportaciones,2,No Petroleras,10000
1993,af,África,mwi,Malawi,1,Importaciones,1,Petroleras,0
1993,af,África,mwi,Malawi,1,Importaciones,2,No Petroleras,138000
1993,af,África,mwi,Malawi,2,Exportaciones,1,Petroleras,0
1993,af,África,mwi,Malawi,2,Exportaciones,2,No Petroleras,0
1993,af,África,nam,Namibia,1,Importaciones,1,Petroleras,0
1993,af,África,nam,Namibia,1,Importaciones,2,No Petroleras,84000
1993,af,África,nam,Namibia,2,Exportaciones,1,Petroleras,0
1993,af,África,nam,Namibia,2,Exportaciones,2,No Petroleras,0
1993,af,África,ner,Níger,1,Importaciones,1,Petroleras,0
1993,af,África,ner,Níger,1,Importaciones,2,No Petroleras,1000
1993,af,África,ner,Níger,2,Exportaciones,1,Petroleras,0
1993,af,África,ner,Níger,2,Exportaciones,2,No Petroleras,0
1993,af,África,nga,Nigeria,1,Importaciones,1,Petroleras,0
1993,af,África,nga,Nigeria,1,Importaciones,2,No Petroleras,1640000
1993,af,África,nga,Nigeria,2,Exportaciones,1,Petroleras,0
1993,af,África,nga,Nigeria,2,Exportaciones,2,No Petroleras,59000
1993,af,África,reu,Réunion,1,Importaciones,1,Petroleras,0
1993,af,África,reu,Réunion,1,Importaciones,2,No Petroleras,0
1993,af,África,reu,Réunion,2,Exportaciones,1,Petroleras,0
1993,af,África,reu,Réunion,2,Exportaciones,2,No Petroleras,0
1993,af,África,rwa,Ruanda,1,Importaciones,1,Petroleras,0
1993,af,África,rwa,Ruanda,1,Importaciones,2,No Petroleras,0
1993,af,África,rwa,Ruanda,2,Exportaciones,1,Petroleras,0
1993,af,África,rwa,Ruanda,2,Exportaciones,2,No Petroleras,0
1993,af,África,sdn,Sudán,1,Importaciones,1,Petroleras,0
1993,af,África,sdn,Sudán,1,Importaciones,2,No Petroleras,592000
1993,af,África,sdn,Sudán,2,Exportaciones,1,Petroleras,0
1993,af,África,sdn,Sudán,2,Exportaciones,2,No Petroleras,0
1993,af,África,sen,Senegal,1,Importaciones,1,Petroleras,0
1993,af,África,sen,Senegal,1,Importaciones,2,No Petroleras,628000
1993,af,África,sen,Senegal,2,Exportaciones,1,Petroleras,0
1993,af,África,sen,Senegal,2,Exportaciones,2,No Petroleras,40000
1993,af,África,shn,Santa Elena,1,Importaciones,1,Petroleras,0
1993,af,África,shn,Santa Elena,1,Importaciones,2,No Petroleras,1000
1993,af,África,shn,Santa Elena,2,Exportaciones,1,Petroleras,0
1993,af,África,shn,Santa Elena,2,Exportaciones,2,No Petroleras,0
1993,af,África,sle,Sierra Leona,1,Importaciones,1,Petroleras,0
1993,af,África,sle,Sierra Leona,1,Importaciones,2,No Petroleras,0
1993,af,África,sle,Sierra Leona,2,Exportaciones,1,Petroleras,0
1993,af,África,sle,Sierra Leona,2,Exportaciones,2,No Petroleras,0
1993,af,África,som,Somalia,1,Importaciones,1,Petroleras,0
1993,af,África,som,Somalia,1,Importaciones,2,No Petroleras,0
1993,af,África,som,Somalia,2,Exportaciones,1,Petroleras,0
1993,af,África,som,Somalia,2,Exportaciones,2,No Petroleras,13000
1993,af,África,stp,Santo Tomé y Príncipe,1,Importaciones,1,Petroleras,0
1993,af,África,stp,Santo Tomé y Príncipe,1,Importaciones,2,No Petroleras,0
1993,af,África,stp,Santo Tomé y Príncipe,2,Exportaciones,1,Petroleras,0
1993,af,África,stp,Santo Tomé y Príncipe,2,Exportaciones,2,No Petroleras,22000
1993,af,África,swz,Esuatini,1,Importaciones,1,Petroleras,0
1993,af,África,swz,Esuatini,1,Importaciones,2,No Petroleras,37000
1993,af,África,swz,Esuatini,2,Exportaciones,1,Petroleras,0
1993,af,África,swz,Esuatini,2,Exportaciones,2,No Petroleras,0
1993,af,África,syc,Seychelles,1,Importaciones,1,Petroleras,0
1993,af,África,syc,Seychelles,1,Importaciones,2,No Petroleras,6000
1993,af,África,syc,Seychelles,2,Exportaciones,1,Petroleras,0
1993,af,África,syc,Seychelles,2,Exportaciones,2,No Petroleras,0
1993,af,África,tcd,Chad,1,Importaciones,1,Petroleras,0
1993,af,África,tcd,Chad,1,Importaciones,2,No Petroleras,145000
1993,af,África,tcd,Chad,2,Exportaciones,1,Petroleras,0
1993,af,África,tcd,Chad,2,Exportaciones,2,No Petroleras,150000
1993,af,África,tgo,Togo,1,Importaciones,1,Petroleras,0
1993,af,África,tgo,Togo,1,Importaciones,2,No Petroleras,1289000
1993,af,África,tgo,Togo,2,Exportaciones,1,Petroleras,0
1993,af,África,tgo,Togo,2,Exportaciones,2,No Petroleras,10000
1993,af,África,tun,Túnez,1,Importaciones,1,Petroleras,0
1993,af,África,tun,Túnez,1,Importaciones,2,No Petroleras,255000
1993,af,África,tun,Túnez,2,Exportaciones,1,Petroleras,0
1993,af,África,tun,Túnez,2,Exportaciones,2,No Petroleras,64000
1993,af,África,tza,Tanzania,1,Importaciones,1,Petroleras,0
1993,af,África,tza,Tanzania,1,Importaciones,2,No Petroleras,52000
1993,af,África,tza,Tanzania,2,Exportaciones,1,Petroleras,0
1993,af,África,tza,Tanzania,2,Exportaciones,2,No Petroleras,36000
1993,af,África,uga,Uganda,1,Importaciones,1,Petroleras,0
1993,af,África,uga,Uganda,1,Importaciones,2,No Petroleras,105000
1993,af,África,uga,Uganda,2,Exportaciones,1,Petroleras,0
1993,af,África,uga,Uganda,2,Exportaciones,2,No Petroleras,1000
1993,af,África,zaf,Sudáfrica,1,Importaciones,1,Petroleras,59000
1993,af,África,zaf,Sudáfrica,1,Importaciones,2,No Petroleras,44221000
1993,af,África,zaf,Sudáfrica,2,Exportaciones,1,Petroleras,0
1993,af,África,zaf,Sudáfrica,2,Exportaciones,2,No Petroleras,2801000
1993,af,África,zmb,Zambia,1,Importaciones,1,Petroleras,0
1993,af,África,zmb,Zambia,1,Importaciones,2,No Petroleras,22000
1993,af,África,zmb,Zambia,2,Exportaciones,1,Petroleras,0
1993,af,África,zmb,Zambia,2,Exportaciones,2,No Petroleras,10000
1993,af,África,zwe,Zimbabue,1,Importaciones,1,Petroleras,0
1993,af,África,zwe,Zimbabue,1,Importaciones,2,No Petroleras,11003000
1993,af,África,zwe,Zimbabue,2,Exportaciones,1,Petroleras,0
1993,af,África,zwe,Zimbabue,2,Exportaciones,2,No Petroleras,0
1993,an,Antártida,atf,Francés Territorio Sur de la Antártida,1,Importaciones,1,Petroleras,0
1993,an,Antártida,atf,Francés Territorio Sur de la Antártida,1,Importaciones,2,No Petroleras,0
1993,an,Antártida,atf,Francés Territorio Sur de la Antártida,2,Exportaciones,1,Petroleras,0
1993,an,Antártida,atf,Francés Territorio Sur de la Antártida,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,afg,Afganistán,1,Importaciones,1,Petroleras,0
1993,as,Asia,afg,Afganistán,1,Importaciones,2,No Petroleras,396000
1993,as,Asia,afg,Afganistán,2,Exportaciones,1,Petroleras,0
1993,as,Asia,afg,Afganistán,2,Exportaciones,2,No Petroleras,264000
1993,as,Asia,are,Emiratos Árabes Unidos,1,Importaciones,1,Petroleras,0
1993,as,Asia,are,Emiratos Árabes Unidos,1,Importaciones,2,No Petroleras,596000
1993,as,Asia,are,Emiratos Árabes Unidos,2,Exportaciones,1,Petroleras,65000
1993,as,Asia,are,Emiratos Árabes Unidos,2,Exportaciones,2,No Petroleras,26534000
1993,as,Asia,arm,Armenia,1,Importaciones,1,Petroleras,0
1993,as,Asia,arm,Armenia,1,Importaciones,2,No Petroleras,0
1993,as,Asia,arm,Armenia,2,Exportaciones,1,Petroleras,0
1993,as,Asia,arm,Armenia,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,aze,Azerbaiyán,1,Importaciones,1,Petroleras,0
1993,as,Asia,aze,Azerbaiyán,1,Importaciones,2,No Petroleras,0
1993,as,Asia,aze,Azerbaiyán,2,Exportaciones,1,Petroleras,0
1993,as,Asia,aze,Azerbaiyán,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,bgd,Bangladesh,1,Importaciones,1,Petroleras,0
1993,as,Asia,bgd,Bangladesh,1,Importaciones,2,No Petroleras,3772000
1993,as,Asia,bgd,Bangladesh,2,Exportaciones,1,Petroleras,0
1993,as,Asia,bgd,Bangladesh,2,Exportaciones,2,No Petroleras,215000
1993,as,Asia,bhr,Bahrein,1,Importaciones,1,Petroleras,0
1993,as,Asia,bhr,Bahrein,1,Importaciones,2,No Petroleras,186000
1993,as,Asia,bhr,Bahrein,2,Exportaciones,1,Petroleras,0
1993,as,Asia,bhr,Bahrein,2,Exportaciones,2,No Petroleras,34000
1993,as,Asia,brn,Brunéi,1,Importaciones,1,Petroleras,0
1993,as,Asia,brn,Brunéi,1,Importaciones,2,No Petroleras,29000
1993,as,Asia,brn,Brunéi,2,Exportaciones,1,Petroleras,0
1993,as,Asia,brn,Brunéi,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,btn,Bhutan,1,Importaciones,1,Petroleras,0
1993,as,Asia,btn,Bhutan,1,Importaciones,2,No Petroleras,0
1993,as,Asia,btn,Bhutan,2,Exportaciones,1,Petroleras,0
1993,as,Asia,btn,Bhutan,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,cck,Islas Cocos (Keeling),1,Importaciones,1,Petroleras,0
1993,as,Asia,cck,Islas Cocos (Keeling),1,Importaciones,2,No Petroleras,9000
1993,as,Asia,cck,Islas Cocos (Keeling),2,Exportaciones,1,Petroleras,0
1993,as,Asia,cck,Islas Cocos (Keeling),2,Exportaciones,2,No Petroleras,6000
1993,as,Asia,chn,China,1,Importaciones,1,Petroleras,5834000
1993,as,Asia,chn,China,1,Importaciones,2,No Petroleras,380615000
1993,as,Asia,chn,China,2,Exportaciones,1,Petroleras,41000
1993,as,Asia,chn,China,2,Exportaciones,2,No Petroleras,44740000
1993,as,Asia,cxr,Isla de Navidad,1,Importaciones,1,Petroleras,0
1993,as,Asia,cxr,Isla de Navidad,1,Importaciones,2,No Petroleras,4000
1993,as,Asia,cxr,Isla de Navidad,2,Exportaciones,1,Petroleras,0
1993,as,Asia,cxr,Isla de Navidad,2,Exportaciones,2,No Petroleras,52000
1993,as,Asia,cyp,Chipre,1,Importaciones,1,Petroleras,0
1993,as,Asia,cyp,Chipre,1,Importaciones,2,No Petroleras,796000
1993,as,Asia,cyp,Chipre,2,Exportaciones,1,Petroleras,414000
1993,as,Asia,cyp,Chipre,2,Exportaciones,2,No Petroleras,442000
1993,as,Asia,geo,Georgia,1,Importaciones,1,Petroleras,0
1993,as,Asia,geo,Georgia,1,Importaciones,2,No Petroleras,0
1993,as,Asia,geo,Georgia,2,Exportaciones,1,Petroleras,0
1993,as,Asia,geo,Georgia,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,hkg,Hong Kong,1,Importaciones,1,Petroleras,50000
1993,as,Asia,hkg,Hong Kong,1,Importaciones,2,No Petroleras,343172000
1993,as,Asia,hkg,Hong Kong,2,Exportaciones,1,Petroleras,7353000
1993,as,Asia,hkg,Hong Kong,2,Exportaciones,2,No Petroleras,87223000
1993,as,Asia,idn,Indonesia,1,Importaciones,1,Petroleras,0
1993,as,Asia,idn,Indonesia,1,Importaciones,2,No Petroleras,197881000
1993,as,Asia,idn,Indonesia,2,Exportaciones,1,Petroleras,0
1993,as,Asia,idn,Indonesia,2,Exportaciones,2,No Petroleras,116860000
1993,as,Asia,ind,India,1,Importaciones,1,Petroleras,234000
1993,as,Asia,ind,India,1,Importaciones,2,No Petroleras,88361000
1993,as,Asia,ind,India,2,Exportaciones,1,Petroleras,955000
1993,as,Asia,ind,India,2,Exportaciones,2,No Petroleras,8663000
1993,as,Asia,iot,Territorio Británico del Océano Índico,1,Importaciones,1,Petroleras,0
1993,as,Asia,iot,Territorio Británico del Océano Índico,1,Importaciones,2,No Petroleras,1000
1993,as,Asia,iot,Territorio Británico del Océano Índico,2,Exportaciones,1,Petroleras,0
1993,as,Asia,iot,Territorio Británico del Océano Índico,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,irn,Irán,1,Importaciones,1,Petroleras,0
1993,as,Asia,irn,Irán,1,Importaciones,2,No Petroleras,19011000
1993,as,Asia,irn,Irán,2,Exportaciones,1,Petroleras,0
1993,as,Asia,irn,Irán,2,Exportaciones,2,No Petroleras,10734000
1993,as,Asia,irq,Irak,1,Importaciones,1,Petroleras,0
1993,as,Asia,irq,Irak,1,Importaciones,2,No Petroleras,40000
1993,as,Asia,irq,Irak,2,Exportaciones,1,Petroleras,0
1993,as,Asia,irq,Irak,2,Exportaciones,2,No Petroleras,58000
1993,as,Asia,isr,Israel,1,Importaciones,1,Petroleras,253000
1993,as,Asia,isr,Israel,1,Importaciones,2,No Petroleras,45025000
1993,as,Asia,isr,Israel,2,Exportaciones,1,Petroleras,98786000
1993,as,Asia,isr,Israel,2,Exportaciones,2,No Petroleras,4630000
1993,as,Asia,jor,Jordania,1,Importaciones,1,Petroleras,0
1993,as,Asia,jor,Jordania,1,Importaciones,2,No Petroleras,31000
1993,as,Asia,jor,Jordania,2,Exportaciones,1,Petroleras,0
1993,as,Asia,jor,Jordania,2,Exportaciones,2,No Petroleras,413000
1993,as,Asia,jpn,Japón,1,Importaciones,1,Petroleras,5658000
1993,as,Asia,jpn,Japón,1,Importaciones,2,No Petroleras,3923092000
1993,as,Asia,jpn,Japón,2,Exportaciones,1,Petroleras,435446000
1993,as,Asia,jpn,Japón,2,Exportaciones,2,No Petroleras,271110000
1993,as,Asia,kaz,Kazajstán,1,Importaciones,1,Petroleras,0
1993,as,Asia,kaz,Kazajstán,1,Importaciones,2,No Petroleras,0
1993,as,Asia,kaz,Kazajstán,2,Exportaciones,1,Petroleras,0
1993,as,Asia,kaz,Kazajstán,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,kgz,Kirguistán,1,Importaciones,1,Petroleras,0
1993,as,Asia,kgz,Kirguistán,1,Importaciones,2,No Petroleras,0
1993,as,Asia,kgz,Kirguistán,2,Exportaciones,1,Petroleras,0
1993,as,Asia,kgz,Kirguistán,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,khm,Camboya,1,Importaciones,1,Petroleras,0
1993,as,Asia,khm,Camboya,1,Importaciones,2,No Petroleras,87000
1993,as,Asia,khm,Camboya,2,Exportaciones,1,Petroleras,0
1993,as,Asia,khm,Camboya,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,kor,Corea del Sur,1,Importaciones,1,Petroleras,146000
1993,as,Asia,kor,Corea del Sur,1,Importaciones,2,No Petroleras,837328000
1993,as,Asia,kor,Corea del Sur,2,Exportaciones,1,Petroleras,889000
1993,as,Asia,kor,Corea del Sur,2,Exportaciones,2,No Petroleras,26255000
1993,as,Asia,kwt,Kuwait,1,Importaciones,1,Petroleras,0
1993,as,Asia,kwt,Kuwait,1,Importaciones,2,No Petroleras,242000
1993,as,Asia,kwt,Kuwait,2,Exportaciones,1,Petroleras,0
1993,as,Asia,kwt,Kuwait,2,Exportaciones,2,No Petroleras,4291000
1993,as,Asia,lao,Laos,1,Importaciones,1,Petroleras,0
1993,as,Asia,lao,Laos,1,Importaciones,2,No Petroleras,87000
1993,as,Asia,lao,Laos,2,Exportaciones,1,Petroleras,0
1993,as,Asia,lao,Laos,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,lbn,Líbano,1,Importaciones,1,Petroleras,0
1993,as,Asia,lbn,Líbano,1,Importaciones,2,No Petroleras,140000
1993,as,Asia,lbn,Líbano,2,Exportaciones,1,Petroleras,156000
1993,as,Asia,lbn,Líbano,2,Exportaciones,2,No Petroleras,2419000
1993,as,Asia,lka,Sri Lanka,1,Importaciones,1,Petroleras,0
1993,as,Asia,lka,Sri Lanka,1,Importaciones,2,No Petroleras,23963000
1993,as,Asia,lka,Sri Lanka,2,Exportaciones,1,Petroleras,0
1993,as,Asia,lka,Sri Lanka,2,Exportaciones,2,No Petroleras,416000
1993,as,Asia,mac,Macau,1,Importaciones,1,Petroleras,0
1993,as,Asia,mac,Macau,1,Importaciones,2,No Petroleras,9563000
1993,as,Asia,mac,Macau,2,Exportaciones,1,Petroleras,0
1993,as,Asia,mac,Macau,2,Exportaciones,2,No Petroleras,1000
1993,as,Asia,mdv,Maldivas,1,Importaciones,1,Petroleras,0
1993,as,Asia,mdv,Maldivas,1,Importaciones,2,No Petroleras,0
1993,as,Asia,mdv,Maldivas,2,Exportaciones,1,Petroleras,0
1993,as,Asia,mdv,Maldivas,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,mmr,Birmania,1,Importaciones,1,Petroleras,0
1993,as,Asia,mmr,Birmania,1,Importaciones,2,No Petroleras,87000
1993,as,Asia,mmr,Birmania,2,Exportaciones,1,Petroleras,4000
1993,as,Asia,mmr,Birmania,2,Exportaciones,2,No Petroleras,5000
1993,as,Asia,mng,Mongolia,1,Importaciones,1,Petroleras,0
1993,as,Asia,mng,Mongolia,1,Importaciones,2,No Petroleras,425000
1993,as,Asia,mng,Mongolia,2,Exportaciones,1,Petroleras,0
1993,as,Asia,mng,Mongolia,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,mys,Malasia,1,Importaciones,1,Petroleras,0
1993,as,Asia,mys,Malasia,1,Importaciones,2,No Petroleras,245384000
1993,as,Asia,mys,Malasia,2,Exportaciones,1,Petroleras,9000
1993,as,Asia,mys,Malasia,2,Exportaciones,2,No Petroleras,8746000
1993,as,Asia,npl,Nepal,1,Importaciones,1,Petroleras,0
1993,as,Asia,npl,Nepal,1,Importaciones,2,No Petroleras,747000
1993,as,Asia,npl,Nepal,2,Exportaciones,1,Petroleras,0
1993,as,Asia,npl,Nepal,2,Exportaciones,2,No Petroleras,0
1993,as,Asia,omn,Omán,1,Importaciones,1,Petroleras,0
1993,as,Asia,omn,Omán,1,Importaciones,2,No Petroleras,1000
1993,as,Asia,omn,Omán,2,Exportaciones,1,Petroleras,0
1993,as,Asia,omn,Omán,2,Exportaciones,2,No Petroleras,22000
1993,as,Asia,pak,Pakistán,1,Importaciones,1,Petroleras,0
1993,as,Asia,pak,Pakistán,1,Importaciones,2,No Petroleras,16189000
1993,as,Asia,pak,Pakistán,2,Exportaciones,1,Petroleras,0
1993,as,Asia,pak,Pakistán,2,Exportaciones,2,No Petroleras,1989000
1993,as,Asia,phl,Filipinas,1,Importaciones,1,Petroleras,0
