Quarter ID,Quarter,Year,Continent ID,Continent,Flow ID,Flow,Petroleum ID,Petroleum,Trade Value
19931,1993-Q1,1993,af,África,1,Importaciones,1,Petroleras,0
19931,1993-Q1,1993,af,África,1,Importaciones,2,No Petroleras,32950000
19931,1993-Q1,1993,af,África,2,Exportaciones,1,Petroleras,208000
19931,1993-Q1,1993,af,África,2,Exportaciones,2,No Petroleras,2310000
19931,1993-Q1,1993,an,Antártida,1,Importaciones,1,Petroleras,0
19931,1993-Q1,1993,an,Antártida,1,Importaciones,2,No Petroleras,0
19931,1993-Q1,1993,an,Antártida,2,Exportaciones,1,Petroleras,0
19931,1993-Q1,1993,an,Antártida,2,Exportaciones,2,No Petroleras,0
19931,1993-Q1,1993,as,Asia,1,Importaciones,1,Petroleras,2472000
19931,1993-Q1,1993,as,Asia,1,Importaciones,2,No Petroleras,1520917000
19931,1993-Q1,1993,as,Asia,2,Exportaciones,1,Petroleras,148404000
19931,1993-Q1,1993,as,Asia,2,Exportaciones,2,No Petroleras,173912000
19931,1993-Q1,1993,eu,Europa,1,Importaciones,1,Petroleras,32580000
19931,1993-Q1,1993,eu,Europa,1,Importaciones,2,No Petroleras,1907392000
19931,1993-Q1,1993,eu,Europa,2,Exportaciones,1,Petroleras,332876000
19931,1993-Q1,1993,eu,Europa,2,Exportaciones,2,No Petroleras,419800000
19931,1993-Q1,1993,na,América del Norte,1,Importaciones,1,Petroleras,507143000
19931,1993-Q1,1993,na,América del Norte,1,Importaciones,2,No Petroleras,10798407000
19931,1993-Q1,1993,na,América del Norte,2,Exportaciones,1,Petroleras,1392920000
19931,1993-Q1,1993,na,América del Norte,2,Exportaciones,2,No Petroleras,8832800000
19931,1993-Q1,1993,na,América del norte,1,Importaciones,1,Petroleras,0
19931,1993-Q1,1993,na,América del norte,1,Importaciones,2,No Petroleras,844000
19931,1993-Q1,1993,na,América del norte,2,Exportaciones,1,Petroleras,0
19931,1993-Q1,1993,na,América del norte,2,Exportaciones,2,No Petroleras,75000
19931,1993-Q1,1993,oc,Oceanía,1,Importaciones,1,Petroleras,0
19931,1993-Q1,1993,oc,Oceanía,1,Importaciones,2,No Petroleras,56128000
19931,1993-Q1,1993,oc,Oceanía,2,Exportaciones,1,Petroleras,318000
19931,1993-Q1,1993,oc,Oceanía,2,Exportaciones,2,No Petroleras,12538000
19931,1993-Q1,1993,sa,América del Sur,1,Importaciones,1,Petroleras,35391000
19931,1993-Q1,1993,sa,América del Sur,1,Importaciones,2,No Petroleras,488339000
19931,1993-Q1,1993,sa,América del Sur,2,Exportaciones,1,Petroleras,48292000
19931,1993-Q1,1993,sa,América del Sur,2,Exportaciones,2,No Petroleras,404738000
19931,1993-Q1,1993,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19931,1993-Q1,1993,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
19931,1993-Q1,1993,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19931,1993-Q1,1993,sa,Sudamerica,2,Exportaciones,2,No Petroleras,4000
19931,1993-Q1,1993,x,S/N,1,Importaciones,1,Petroleras,0
19931,1993-Q1,1993,x,S/N,1,Importaciones,2,No Petroleras,2064000
19931,1993-Q1,1993,x,S/N,2,Exportaciones,1,Petroleras,0
19931,1993-Q1,1993,x,S/N,2,Exportaciones,2,No Petroleras,94000
19932,1993-Q2,1993,af,África,1,Importaciones,1,Petroleras,8000
19932,1993-Q2,1993,af,África,1,Importaciones,2,No Petroleras,36342000
19932,1993-Q2,1993,af,África,2,Exportaciones,1,Petroleras,164000
19932,1993-Q2,1993,af,África,2,Exportaciones,2,No Petroleras,3737000
19932,1993-Q2,1993,an,Antártida,1,Importaciones,1,Petroleras,0
19932,1993-Q2,1993,an,Antártida,1,Importaciones,2,No Petroleras,0
19932,1993-Q2,1993,an,Antártida,2,Exportaciones,1,Petroleras,0
19932,1993-Q2,1993,an,Antártida,2,Exportaciones,2,No Petroleras,0
19932,1993-Q2,1993,as,Asia,1,Importaciones,1,Petroleras,3489000
19932,1993-Q2,1993,as,Asia,1,Importaciones,2,No Petroleras,1743408000
19932,1993-Q2,1993,as,Asia,2,Exportaciones,1,Petroleras,111128000
19932,1993-Q2,1993,as,Asia,2,Exportaciones,2,No Petroleras,201385000
19932,1993-Q2,1993,eu,Europa,1,Importaciones,1,Petroleras,42269000
19932,1993-Q2,1993,eu,Europa,1,Importaciones,2,No Petroleras,2061327000
19932,1993-Q2,1993,eu,Europa,2,Exportaciones,1,Petroleras,316111000
19932,1993-Q2,1993,eu,Europa,2,Exportaciones,2,No Petroleras,419776000
19932,1993-Q2,1993,na,América del Norte,1,Importaciones,1,Petroleras,479667000
19932,1993-Q2,1993,na,América del Norte,1,Importaciones,2,No Petroleras,11344345000
19932,1993-Q2,1993,na,América del Norte,2,Exportaciones,1,Petroleras,1570995000
19932,1993-Q2,1993,na,América del Norte,2,Exportaciones,2,No Petroleras,10037518000
19932,1993-Q2,1993,na,América del norte,1,Importaciones,1,Petroleras,0
19932,1993-Q2,1993,na,América del norte,1,Importaciones,2,No Petroleras,530000
19932,1993-Q2,1993,na,América del norte,2,Exportaciones,1,Petroleras,0
19932,1993-Q2,1993,na,América del norte,2,Exportaciones,2,No Petroleras,12000
19932,1993-Q2,1993,oc,Oceanía,1,Importaciones,1,Petroleras,0
19932,1993-Q2,1993,oc,Oceanía,1,Importaciones,2,No Petroleras,67186000
19932,1993-Q2,1993,oc,Oceanía,2,Exportaciones,1,Petroleras,150000
19932,1993-Q2,1993,oc,Oceanía,2,Exportaciones,2,No Petroleras,13536000
19932,1993-Q2,1993,sa,América del Sur,1,Importaciones,1,Petroleras,63124000
19932,1993-Q2,1993,sa,América del Sur,1,Importaciones,2,No Petroleras,474705000
19932,1993-Q2,1993,sa,América del Sur,2,Exportaciones,1,Petroleras,41394000
19932,1993-Q2,1993,sa,América del Sur,2,Exportaciones,2,No Petroleras,330397000
19932,1993-Q2,1993,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19932,1993-Q2,1993,sa,Sudamerica,1,Importaciones,2,No Petroleras,2000
19932,1993-Q2,1993,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19932,1993-Q2,1993,sa,Sudamerica,2,Exportaciones,2,No Petroleras,42000
19932,1993-Q2,1993,x,S/N,1,Importaciones,1,Petroleras,0
19932,1993-Q2,1993,x,S/N,1,Importaciones,2,No Petroleras,3083000
19932,1993-Q2,1993,x,S/N,2,Exportaciones,1,Petroleras,0
19932,1993-Q2,1993,x,S/N,2,Exportaciones,2,No Petroleras,184000
19933,1993-Q3,1993,af,África,1,Importaciones,1,Petroleras,0
19933,1993-Q3,1993,af,África,1,Importaciones,2,No Petroleras,32379000
19933,1993-Q3,1993,af,África,2,Exportaciones,1,Petroleras,334000
19933,1993-Q3,1993,af,África,2,Exportaciones,2,No Petroleras,2343000
19933,1993-Q3,1993,an,Antártida,1,Importaciones,1,Petroleras,0
19933,1993-Q3,1993,an,Antártida,1,Importaciones,2,No Petroleras,0
19933,1993-Q3,1993,an,Antártida,2,Exportaciones,1,Petroleras,0
19933,1993-Q3,1993,an,Antártida,2,Exportaciones,2,No Petroleras,0
19933,1993-Q3,1993,as,Asia,1,Importaciones,1,Petroleras,4363000
19933,1993-Q3,1993,as,Asia,1,Importaciones,2,No Petroleras,1970706000
19933,1993-Q3,1993,as,Asia,2,Exportaciones,1,Petroleras,169941000
19933,1993-Q3,1993,as,Asia,2,Exportaciones,2,No Petroleras,197796000
19933,1993-Q3,1993,eu,Europa,1,Importaciones,1,Petroleras,57638000
19933,1993-Q3,1993,eu,Europa,1,Importaciones,2,No Petroleras,2306218000
19933,1993-Q3,1993,eu,Europa,2,Exportaciones,1,Petroleras,316409000
19933,1993-Q3,1993,eu,Europa,2,Exportaciones,2,No Petroleras,431288000
19933,1993-Q3,1993,na,América del Norte,1,Importaciones,1,Petroleras,462832000
19933,1993-Q3,1993,na,América del Norte,1,Importaciones,2,No Petroleras,10908347000
19933,1993-Q3,1993,na,América del Norte,2,Exportaciones,1,Petroleras,1428226000
19933,1993-Q3,1993,na,América del Norte,2,Exportaciones,2,No Petroleras,9887253000
19933,1993-Q3,1993,na,América del norte,1,Importaciones,1,Petroleras,0
19933,1993-Q3,1993,na,América del norte,1,Importaciones,2,No Petroleras,598000
19933,1993-Q3,1993,na,América del norte,2,Exportaciones,1,Petroleras,0
19933,1993-Q3,1993,na,América del norte,2,Exportaciones,2,No Petroleras,104000
19933,1993-Q3,1993,oc,Oceanía,1,Importaciones,1,Petroleras,17000
19933,1993-Q3,1993,oc,Oceanía,1,Importaciones,2,No Petroleras,52379000
19933,1993-Q3,1993,oc,Oceanía,2,Exportaciones,1,Petroleras,28000
19933,1993-Q3,1993,oc,Oceanía,2,Exportaciones,2,No Petroleras,14070000
19933,1993-Q3,1993,sa,América del Sur,1,Importaciones,1,Petroleras,29185000
19933,1993-Q3,1993,sa,América del Sur,1,Importaciones,2,No Petroleras,500638000
19933,1993-Q3,1993,sa,América del Sur,2,Exportaciones,1,Petroleras,13514000
19933,1993-Q3,1993,sa,América del Sur,2,Exportaciones,2,No Petroleras,356756000
19933,1993-Q3,1993,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19933,1993-Q3,1993,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
19933,1993-Q3,1993,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19933,1993-Q3,1993,sa,Sudamerica,2,Exportaciones,2,No Petroleras,0
19933,1993-Q3,1993,x,S/N,1,Importaciones,1,Petroleras,31000
19933,1993-Q3,1993,x,S/N,1,Importaciones,2,No Petroleras,918000
19933,1993-Q3,1993,x,S/N,2,Exportaciones,1,Petroleras,0
19933,1993-Q3,1993,x,S/N,2,Exportaciones,2,No Petroleras,134000
19934,1993-Q4,1993,af,África,1,Importaciones,1,Petroleras,73000
19934,1993-Q4,1993,af,África,1,Importaciones,2,No Petroleras,29677000
19934,1993-Q4,1993,af,África,2,Exportaciones,1,Petroleras,202000
19934,1993-Q4,1993,af,África,2,Exportaciones,2,No Petroleras,5437000
19934,1993-Q4,1993,an,Antártida,1,Importaciones,1,Petroleras,0
19934,1993-Q4,1993,an,Antártida,1,Importaciones,2,No Petroleras,0
19934,1993-Q4,1993,an,Antártida,2,Exportaciones,1,Petroleras,0
19934,1993-Q4,1993,an,Antártida,2,Exportaciones,2,No Petroleras,0
19934,1993-Q4,1993,as,Asia,1,Importaciones,1,Petroleras,2775000
19934,1993-Q4,1993,as,Asia,1,Importaciones,2,No Petroleras,2144097000
19934,1993-Q4,1993,as,Asia,2,Exportaciones,1,Petroleras,123564000
19934,1993-Q4,1993,as,Asia,2,Exportaciones,2,No Petroleras,231458000
19934,1993-Q4,1993,eu,Europa,1,Importaciones,1,Petroleras,19322000
19934,1993-Q4,1993,eu,Europa,1,Importaciones,2,No Petroleras,2179389000
19934,1993-Q4,1993,eu,Europa,2,Exportaciones,1,Petroleras,265244000
19934,1993-Q4,1993,eu,Europa,2,Exportaciones,2,No Petroleras,396523000
19934,1993-Q4,1993,na,América del Norte,1,Importaciones,1,Petroleras,438570000
19934,1993-Q4,1993,na,América del Norte,1,Importaciones,2,No Petroleras,11848951000
19934,1993-Q4,1993,na,América del Norte,2,Exportaciones,1,Petroleras,1390001000
19934,1993-Q4,1993,na,América del Norte,2,Exportaciones,2,No Petroleras,11415177000
19934,1993-Q4,1993,na,América del norte,1,Importaciones,1,Petroleras,0
19934,1993-Q4,1993,na,América del norte,1,Importaciones,2,No Petroleras,178000
19934,1993-Q4,1993,na,América del norte,2,Exportaciones,1,Petroleras,0
19934,1993-Q4,1993,na,América del norte,2,Exportaciones,2,No Petroleras,26000
19934,1993-Q4,1993,oc,Oceanía,1,Importaciones,1,Petroleras,0
19934,1993-Q4,1993,oc,Oceanía,1,Importaciones,2,No Petroleras,95392000
19934,1993-Q4,1993,oc,Oceanía,2,Exportaciones,1,Petroleras,0
19934,1993-Q4,1993,oc,Oceanía,2,Exportaciones,2,No Petroleras,15333000
19934,1993-Q4,1993,sa,América del Sur,1,Importaciones,1,Petroleras,44990000
19934,1993-Q4,1993,sa,América del Sur,1,Importaciones,2,No Petroleras,530070000
19934,1993-Q4,1993,sa,América del Sur,2,Exportaciones,1,Petroleras,14542000
19934,1993-Q4,1993,sa,América del Sur,2,Exportaciones,2,No Petroleras,394390000
19934,1993-Q4,1993,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19934,1993-Q4,1993,sa,Sudamerica,1,Importaciones,2,No Petroleras,13000
19934,1993-Q4,1993,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19934,1993-Q4,1993,sa,Sudamerica,2,Exportaciones,2,No Petroleras,0
19934,1993-Q4,1993,x,S/N,1,Importaciones,1,Petroleras,0
19934,1993-Q4,1993,x,S/N,1,Importaciones,2,No Petroleras,2669000
19934,1993-Q4,1993,x,S/N,2,Exportaciones,1,Petroleras,0
19934,1993-Q4,1993,x,S/N,2,Exportaciones,2,No Petroleras,35000
19941,1994-Q1,1994,af,África,1,Importaciones,1,Petroleras,26000
19941,1994-Q1,1994,af,África,1,Importaciones,2,No Petroleras,38265000
19941,1994-Q1,1994,af,África,2,Exportaciones,1,Petroleras,229000
19941,1994-Q1,1994,af,África,2,Exportaciones,2,No Petroleras,3190000
19941,1994-Q1,1994,an,Antártida,1,Importaciones,1,Petroleras,0
19941,1994-Q1,1994,an,Antártida,1,Importaciones,2,No Petroleras,0
19941,1994-Q1,1994,an,Antártida,2,Exportaciones,1,Petroleras,0
19941,1994-Q1,1994,an,Antártida,2,Exportaciones,2,No Petroleras,0
19941,1994-Q1,1994,as,Asia,1,Importaciones,1,Petroleras,4609000
19941,1994-Q1,1994,as,Asia,1,Importaciones,2,No Petroleras,2010899000
19941,1994-Q1,1994,as,Asia,2,Exportaciones,1,Petroleras,90763000
19941,1994-Q1,1994,as,Asia,2,Exportaciones,2,No Petroleras,256814000
19941,1994-Q1,1994,eu,Europa,1,Importaciones,1,Petroleras,26427000
19941,1994-Q1,1994,eu,Europa,1,Importaciones,2,No Petroleras,2286133000
19941,1994-Q1,1994,eu,Europa,2,Exportaciones,1,Petroleras,222505000
19941,1994-Q1,1994,eu,Europa,2,Exportaciones,2,No Petroleras,410996000
19941,1994-Q1,1994,na,América del Norte,1,Importaciones,1,Petroleras,459117000
19941,1994-Q1,1994,na,América del Norte,1,Importaciones,2,No Petroleras,12579974000
19941,1994-Q1,1994,na,América del Norte,2,Exportaciones,1,Petroleras,1251521000
19941,1994-Q1,1994,na,América del Norte,2,Exportaciones,2,No Petroleras,11180020000
19941,1994-Q1,1994,na,América del norte,1,Importaciones,1,Petroleras,0
19941,1994-Q1,1994,na,América del norte,1,Importaciones,2,No Petroleras,268000
19941,1994-Q1,1994,na,América del norte,2,Exportaciones,1,Petroleras,0
19941,1994-Q1,1994,na,América del norte,2,Exportaciones,2,No Petroleras,80000
19941,1994-Q1,1994,oc,Oceanía,1,Importaciones,1,Petroleras,0
19941,1994-Q1,1994,oc,Oceanía,1,Importaciones,2,No Petroleras,81524000
19941,1994-Q1,1994,oc,Oceanía,2,Exportaciones,1,Petroleras,0
19941,1994-Q1,1994,oc,Oceanía,2,Exportaciones,2,No Petroleras,13468000
19941,1994-Q1,1994,sa,América del Sur,1,Importaciones,1,Petroleras,36217000
19941,1994-Q1,1994,sa,América del Sur,1,Importaciones,2,No Petroleras,549288000
19941,1994-Q1,1994,sa,América del Sur,2,Exportaciones,1,Petroleras,11193000
19941,1994-Q1,1994,sa,América del Sur,2,Exportaciones,2,No Petroleras,335136000
19941,1994-Q1,1994,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19941,1994-Q1,1994,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
19941,1994-Q1,1994,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19941,1994-Q1,1994,sa,Sudamerica,2,Exportaciones,2,No Petroleras,2000
19941,1994-Q1,1994,x,S/N,1,Importaciones,1,Petroleras,0
19941,1994-Q1,1994,x,S/N,1,Importaciones,2,No Petroleras,345000
19941,1994-Q1,1994,x,S/N,2,Exportaciones,1,Petroleras,0
19941,1994-Q1,1994,x,S/N,2,Exportaciones,2,No Petroleras,2000
19942,1994-Q2,1994,af,África,1,Importaciones,1,Petroleras,1015000
19942,1994-Q2,1994,af,África,1,Importaciones,2,No Petroleras,37194000
19942,1994-Q2,1994,af,África,2,Exportaciones,1,Petroleras,520000
19942,1994-Q2,1994,af,África,2,Exportaciones,2,No Petroleras,2548000
19942,1994-Q2,1994,an,Antártida,1,Importaciones,1,Petroleras,0
19942,1994-Q2,1994,an,Antártida,1,Importaciones,2,No Petroleras,0
19942,1994-Q2,1994,an,Antártida,2,Exportaciones,1,Petroleras,0
19942,1994-Q2,1994,an,Antártida,2,Exportaciones,2,No Petroleras,0
19942,1994-Q2,1994,as,Asia,1,Importaciones,1,Petroleras,9022000
19942,1994-Q2,1994,as,Asia,1,Importaciones,2,No Petroleras,2298801000
19942,1994-Q2,1994,as,Asia,2,Exportaciones,1,Petroleras,113845000
19942,1994-Q2,1994,as,Asia,2,Exportaciones,2,No Petroleras,275527000
19942,1994-Q2,1994,eu,Europa,1,Importaciones,1,Petroleras,54116000
19942,1994-Q2,1994,eu,Europa,1,Importaciones,2,No Petroleras,2396393000
19942,1994-Q2,1994,eu,Europa,2,Exportaciones,1,Petroleras,333501000
19942,1994-Q2,1994,eu,Europa,2,Exportaciones,2,No Petroleras,472696000
19942,1994-Q2,1994,na,América del Norte,1,Importaciones,1,Petroleras,496056000
19942,1994-Q2,1994,na,América del Norte,1,Importaciones,2,No Petroleras,13588117000
19942,1994-Q2,1994,na,América del Norte,2,Exportaciones,1,Petroleras,1506068000
19942,1994-Q2,1994,na,América del Norte,2,Exportaciones,2,No Petroleras,11954198000
19942,1994-Q2,1994,na,América del norte,1,Importaciones,1,Petroleras,0
19942,1994-Q2,1994,na,América del norte,1,Importaciones,2,No Petroleras,221000
19942,1994-Q2,1994,na,América del norte,2,Exportaciones,1,Petroleras,0
19942,1994-Q2,1994,na,América del norte,2,Exportaciones,2,No Petroleras,109000
19942,1994-Q2,1994,oc,Oceanía,1,Importaciones,1,Petroleras,0
19942,1994-Q2,1994,oc,Oceanía,1,Importaciones,2,No Petroleras,87079000
19942,1994-Q2,1994,oc,Oceanía,2,Exportaciones,1,Petroleras,1845000
19942,1994-Q2,1994,oc,Oceanía,2,Exportaciones,2,No Petroleras,17377000
19942,1994-Q2,1994,sa,América del Sur,1,Importaciones,1,Petroleras,52327000
19942,1994-Q2,1994,sa,América del Sur,1,Importaciones,2,No Petroleras,592260000
19942,1994-Q2,1994,sa,América del Sur,2,Exportaciones,1,Petroleras,12664000
19942,1994-Q2,1994,sa,América del Sur,2,Exportaciones,2,No Petroleras,376740000
19942,1994-Q2,1994,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19942,1994-Q2,1994,sa,Sudamerica,1,Importaciones,2,No Petroleras,31000
19942,1994-Q2,1994,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19942,1994-Q2,1994,sa,Sudamerica,2,Exportaciones,2,No Petroleras,13000
19942,1994-Q2,1994,x,S/N,1,Importaciones,1,Petroleras,0
19942,1994-Q2,1994,x,S/N,1,Importaciones,2,No Petroleras,5409000
19942,1994-Q2,1994,x,S/N,2,Exportaciones,1,Petroleras,0
19942,1994-Q2,1994,x,S/N,2,Exportaciones,2,No Petroleras,101000
19943,1994-Q3,1994,af,África,1,Importaciones,1,Petroleras,3144000
19943,1994-Q3,1994,af,África,1,Importaciones,2,No Petroleras,39778000
19943,1994-Q3,1994,af,África,2,Exportaciones,1,Petroleras,463000
19943,1994-Q3,1994,af,África,2,Exportaciones,2,No Petroleras,4015000
19943,1994-Q3,1994,an,Antártida,1,Importaciones,1,Petroleras,0
19943,1994-Q3,1994,an,Antártida,1,Importaciones,2,No Petroleras,0
19943,1994-Q3,1994,an,Antártida,2,Exportaciones,1,Petroleras,0
19943,1994-Q3,1994,an,Antártida,2,Exportaciones,2,No Petroleras,0
19943,1994-Q3,1994,as,Asia,1,Importaciones,1,Petroleras,6602000
19943,1994-Q3,1994,as,Asia,1,Importaciones,2,No Petroleras,2426617000
19943,1994-Q3,1994,as,Asia,2,Exportaciones,1,Petroleras,118743000
19943,1994-Q3,1994,as,Asia,2,Exportaciones,2,No Petroleras,278966000
19943,1994-Q3,1994,eu,Europa,1,Importaciones,1,Petroleras,47512000
19943,1994-Q3,1994,eu,Europa,1,Importaciones,2,No Petroleras,2462834000
19943,1994-Q3,1994,eu,Europa,2,Exportaciones,1,Petroleras,278215000
19943,1994-Q3,1994,eu,Europa,2,Exportaciones,2,No Petroleras,483692000
19943,1994-Q3,1994,na,América del Norte,1,Importaciones,1,Petroleras,495643000
19943,1994-Q3,1994,na,América del Norte,1,Importaciones,2,No Petroleras,13659995000
19943,1994-Q3,1994,na,América del Norte,2,Exportaciones,1,Petroleras,1599213000
19943,1994-Q3,1994,na,América del Norte,2,Exportaciones,2,No Petroleras,11877626000
19943,1994-Q3,1994,na,América del norte,1,Importaciones,1,Petroleras,0
19943,1994-Q3,1994,na,América del norte,1,Importaciones,2,No Petroleras,52000
19943,1994-Q3,1994,na,América del norte,2,Exportaciones,1,Petroleras,0
19943,1994-Q3,1994,na,América del norte,2,Exportaciones,2,No Petroleras,42000
19943,1994-Q3,1994,oc,Oceanía,1,Importaciones,1,Petroleras,0
19943,1994-Q3,1994,oc,Oceanía,1,Importaciones,2,No Petroleras,59054000
19943,1994-Q3,1994,oc,Oceanía,2,Exportaciones,1,Petroleras,921000
19943,1994-Q3,1994,oc,Oceanía,2,Exportaciones,2,No Petroleras,15848000
19943,1994-Q3,1994,sa,América del Sur,1,Importaciones,1,Petroleras,64108000
19943,1994-Q3,1994,sa,América del Sur,1,Importaciones,2,No Petroleras,592531000
19943,1994-Q3,1994,sa,América del Sur,2,Exportaciones,1,Petroleras,14720000
19943,1994-Q3,1994,sa,América del Sur,2,Exportaciones,2,No Petroleras,391565000
19943,1994-Q3,1994,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19943,1994-Q3,1994,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
19943,1994-Q3,1994,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19943,1994-Q3,1994,sa,Sudamerica,2,Exportaciones,2,No Petroleras,83000
19943,1994-Q3,1994,x,S/N,1,Importaciones,1,Petroleras,0
19943,1994-Q3,1994,x,S/N,1,Importaciones,2,No Petroleras,628000
19943,1994-Q3,1994,x,S/N,2,Exportaciones,1,Petroleras,0
19943,1994-Q3,1994,x,S/N,2,Exportaciones,2,No Petroleras,33000
19944,1994-Q4,1994,af,África,1,Importaciones,1,Petroleras,1896000
19944,1994-Q4,1994,af,África,1,Importaciones,2,No Petroleras,28020000
19944,1994-Q4,1994,af,África,2,Exportaciones,1,Petroleras,574000
19944,1994-Q4,1994,af,África,2,Exportaciones,2,No Petroleras,4226000
19944,1994-Q4,1994,an,Antártida,1,Importaciones,1,Petroleras,0
19944,1994-Q4,1994,an,Antártida,1,Importaciones,2,No Petroleras,0
19944,1994-Q4,1994,an,Antártida,2,Exportaciones,1,Petroleras,0
19944,1994-Q4,1994,an,Antártida,2,Exportaciones,2,No Petroleras,0
19944,1994-Q4,1994,as,Asia,1,Importaciones,1,Petroleras,6816000
19944,1994-Q4,1994,as,Asia,1,Importaciones,2,No Petroleras,2743639000
19944,1994-Q4,1994,as,Asia,2,Exportaciones,1,Petroleras,143081000
19944,1994-Q4,1994,as,Asia,2,Exportaciones,2,No Petroleras,272683000
19944,1994-Q4,1994,eu,Europa,1,Importaciones,1,Petroleras,31648000
19944,1994-Q4,1994,eu,Europa,1,Importaciones,2,No Petroleras,2648346000
19944,1994-Q4,1994,eu,Europa,2,Exportaciones,1,Petroleras,312326000
19944,1994-Q4,1994,eu,Europa,2,Exportaciones,2,No Petroleras,542320000
19944,1994-Q4,1994,na,América del Norte,1,Importaciones,1,Petroleras,557980000
19944,1994-Q4,1994,na,América del Norte,1,Importaciones,2,No Petroleras,14986368000
19944,1994-Q4,1994,na,América del Norte,2,Exportaciones,1,Petroleras,1585313000
19944,1994-Q4,1994,na,América del Norte,2,Exportaciones,2,No Petroleras,13636446000
19944,1994-Q4,1994,na,América del norte,1,Importaciones,1,Petroleras,0
19944,1994-Q4,1994,na,América del norte,1,Importaciones,2,No Petroleras,16000
19944,1994-Q4,1994,na,América del norte,2,Exportaciones,1,Petroleras,0
19944,1994-Q4,1994,na,América del norte,2,Exportaciones,2,No Petroleras,19000
19944,1994-Q4,1994,oc,Oceanía,1,Importaciones,1,Petroleras,2000
19944,1994-Q4,1994,oc,Oceanía,1,Importaciones,2,No Petroleras,88718000
19944,1994-Q4,1994,oc,Oceanía,2,Exportaciones,1,Petroleras,1855000
19944,1994-Q4,1994,oc,Oceanía,2,Exportaciones,2,No Petroleras,17303000
19944,1994-Q4,1994,sa,América del Sur,1,Importaciones,1,Petroleras,96415000
19944,1994-Q4,1994,sa,América del Sur,1,Importaciones,2,No Petroleras,605884000
19944,1994-Q4,1994,sa,América del Sur,2,Exportaciones,1,Petroleras,19414000
19944,1994-Q4,1994,sa,América del Sur,2,Exportaciones,2,No Petroleras,438821000
19944,1994-Q4,1994,sa,Sudamerica,1,Importaciones,1,Petroleras,0
19944,1994-Q4,1994,sa,Sudamerica,1,Importaciones,2,No Petroleras,0
19944,1994-Q4,1994,sa,Sudamerica,2,Exportaciones,1,Petroleras,0
19944,1994-Q4,1994,sa,Sudamerica,2,Exportaciones,2,No Petroleras,0
19944,1994-Q4,1994,x,S/N,1,Importaciones,1,Petroleras,0
19944,1994-Q4,1994,x,S/N,1,Importaciones,2,No Petroleras,511000
19944,1994-Q4,1994,x,S/N,2,Exportaciones,1,Petroleras,0
19944,1994-Q4,1994,x,S/N,2,Exportaciones,2,No Petroleras,1000
19951,1995-Q1,1995,af,África,1,Importaciones,1,Petroleras,41000
19951,1995-Q1,1995,af,África,1,Importaciones,2,No Petroleras,21806000
19951,1995-Q1,1995,af,África,2,Exportaciones,1,Petroleras,1427000
19951,1995-Q1,1995,af,África,2,Exportaciones,2,No Petroleras,8227000
19951,1995-Q1,1995,an,Antártida,1,Importaciones,1,Petroleras,0
19951,1995-Q1,1995,an,Antártida,1,Importaciones,2,No Petroleras,0
19951,1995-Q1,1995,an,Antártida,2,Exportaciones,1,Petroleras,0
19951,1995-Q1,1995,an,Antártida,2,Exportaciones,2,No Petroleras,0
19951,1995-Q1,1995,as,Asia,1,Importaciones,1,Petroleras,10634000
19951,1995-Q1,1995,as,Asia,1,Importaciones,2,No Petroleras,2106888000
19951,1995-Q1,1995,as,Asia,2,Exportaciones,1,Petroleras,157385000
19951,1995-Q1,1995,as,Asia,2,Exportaciones,2,No Petroleras,306924000
19951,1995-Q1,1995,eu,Europa,1,Importaciones,1,Petroleras,37388000
19951,1995-Q1,1995,eu,Europa,1,Importaciones,2,No Petroleras,2008633000
19951,1995-Q1,1995,eu,Europa,2,Exportaciones,1,Petroleras,234632000
19951,1995-Q1,1995,eu,Europa,2,Exportaciones,2,No Petroleras,663504000
19951,1995-Q1,1995,na,América del Norte,1,Importaciones,1,Petroleras,594337000
19951,1995-Q1,1995,na,América del Norte,1,Importaciones,2,No Petroleras,12877078000
19951,1995-Q1,1995,na,América del Norte,2,Exportaciones,1,Petroleras,1610321000
19951,1995-Q1,1995,na,América del Norte,2,Exportaciones,2,No Petroleras,15190225000
19951,1995-Q1,1995,na,América del norte,1,Importaciones,1,Petroleras,0
19951,1995-Q1,1995,na,América del norte,1,Importaciones,2,No Petroleras,5000
19951,1995-Q1,1995,na,América del norte,2,Exportaciones,1,Petroleras,0
